iter,elapsed_s,next_ar,train_batch_size,optimizer_steps,learning_rate,policy_loss,value_loss,batches_per_sec,samples_per_sec,train_time_s,train_steps_planned,train_steps_actual,train_samples,samples_ratio,avg_grad_norm,avg_entropy,entropy_coef,lr_sched_drift_pct,train_recent_pct,lr_sched_t,lr_sched_total,sp_games,sp_white_wins,sp_white_win_pct,sp_draws,sp_draws_true,sp_draws_cap,sp_draw_pct,sp_draw_true_pct,sp_draw_cap_pct,sp_black_wins,sp_black_win_pct,sp_decisive_pct,sp_gpm,sp_mps_k,sp_avg_len,sp_new_moves,sp_white_starts,sp_black_starts,sp_white_start_pct,sp_black_start_pct,sp_color_bias_black_pct,sp_color_bias_target_pct,sp_terminal_eval_mean,sp_terminal_eval_abs_mean,sp_tempo_bonus_avg,sp_sims_avg,sp_unique_positions_avg,sp_unique_ratio_pct,sp_halfmove_avg,sp_halfmove_max,sp_threefold_pct,sp_threefold_games,sp_threefold_draws,sp_loop_games,sp_loop_alerts,sp_loop_pct,sp_loop_flag_games,sp_loop_flag_pct,sp_loop_unique_ratio_pct,sp_loop_bias_avg,sp_value_trend_hit_pct,sp_loss_eval_mean,sp_loss_eval_p05,sp_loss_eval_p25,resign_status,resign_threshold,resign_min_plies,resign_cooldown_iters,replay_reset,sp_adjudicate_margin,sp_adjudicate_min_plies,sp_term_natural,sp_term_exhausted,sp_term_resign,sp_term_threefold,sp_term_fifty,sp_term_adjudicated,sp_term_loop,sp_term_natural_pct,sp_term_exhausted_pct,sp_term_resign_pct,sp_term_threefold_pct,sp_term_fifty_pct,sp_term_adjudicated_pct,sp_term_loop_pct,sp_adjudicated_games,sp_adjudicated_white,sp_adjudicated_black,sp_adjudicated_draw,sp_adjudicated_pct,sp_adjudicated_white_pct,sp_adjudicated_black_pct,sp_adjudicated_draw_pct,sp_adjudicated_balance_mean,sp_adjudicated_balance_abs_mean,sp_adjudicated_balance_total,sp_adjudicated_balance_abs_total,selfplay_time,buffer_size,buffer_capacity,buffer_percent,eval_requests_total,eval_cache_hits_total,eval_requests_delta,eval_cache_hits_delta,eval_hit_rate,eval_hit_rate_delta,eval_batches_total,eval_batches_delta,eval_positions_total,eval_positions_delta,eval_batch_size_max,eval_batch_cap,eval_coalesce_ms,eval_avg_batch,arena_ran,arena_time_s,arena_w,arena_d,arena_l,arena_n,arena_p,arena_score_pct,arena_draw_pct,arena_decisive_pct,arena_decisive_games,arena_margin_target,arena_term_resign,arena_term_natural,arena_term_exhausted,arena_term_threefold,arena_term_fifty,arena_term_adjudicated,arena_term_loop,arena_term_natural_pct,arena_term_adjudicated_pct,arena_term_loop_pct,arena_natural_gate_blocked,arena_lb,arena_ub,arena_elo,arena_se_elo,arena_decision,arena_round,arena_age_iter,arena_expected_games,arena_actual_games,arena_gate_z,arena_gate_w,arena_gate_d,arena_gate_l,arena_gate_games,arena_gate_min_games,arena_gate_min_decisive,arena_gate_force_decisive,arena_gate_draw_weight,arena_gate_baseline_p,arena_gate_baseline_margin,arena_gate_started_iter,arena_notes,gate_rounds,gpu_peak_alloc_gb,gpu_peak_reserved_gb,gpu_allocated_gb,gpu_reserved_gb,gpu_total_gb,rss_gb,ram_used_gb,ram_total_gb,ram_pct,cpu_sys_pct,cpu_proc_pct,load1
443,69708.55537676811,1,288,36,0.0005179488861427636,3.6108479499816895,0.9118071794509888,38.475166378815224,11080.847917098783,0.9356684684753418,36,36,10368,1.1002865329512894,9.215203868018257,4.3676057656606035,0.0002,-40.0,45.0,15838,27648,72,36,50.0,0,0,0,0.0,0.0,0.0,36,50.0,100.0,56.17473604035326,0.12253114298802056,130.875,9423,32,40,44.44444444444444,55.55555555555556,50.0,41.666666666666664,0.015945990880330402,0.10904545254177517,0.01889389389389389,100.97222222222223,103.20833333333333,77.90163793784734,14.501360013074978,99,0.0,0,0,71,2039,98.61111111111111,71,98.61111111111111,77.59039340176066,0.0,0.0,0.01594599150121212,-0.20111083984375,-0.069671630859375,enabled,-0.179931640625,24,0,0,2.0,88,0,0,1,0,0,42,29,0.0,0.0,1.3888888888888888,0.0,0.0,58.333333333333336,40.27777777777778,42,19,23,0,58.333333333333336,45.23809523809524,54.76190476190476,0.0,-1.0952380952380953,6.333333333333333,-46.0,266.0,76.90289807319641,50000,50000,100.0,455654830,12473246,947813,192574,2.7374330696768867,20.317720900641792,1599219,3063,443181584,755239,384,384,22,246.56839699640875,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,skipped,4.0,23.0,64.0,0.0,0.95,127.0,0.0,129.0,256.0,64.0,10.0,0.0,0.4,0.5,0.004,420.0,,4,0.9498457908630371,2.0859375,0.7463197708129883,2.0859375,7.6014404296875,4.624416351318359,7.396335601806641,15.536491394042969,47.6,0.0,0.0,1.79052734375
444,70157.68182134628,6,288,36,0.0005126609671595012,3.7108070850372314,0.9319125413894653,34.5191265225502,9941.508438494458,1.0429000854492188,36,36,10368,1.1020408163265305,9.472091515858969,4.4014511240853205,0.0002,-40.0,45.0,15874,27648,72,40,55.55555555555556,0,0,0,0.0,0.0,0.0,32,44.44444444444444,100.0,55.44745609355418,0.12075223771485132,130.66666666666666,9408,33,39,45.833333333333336,54.166666666666664,41.666666666666664,43.75000000000001,0.017312592930263944,0.09169410334693061,0.017017017017017015,95.5,103.91666666666667,78.55178348262181,12.348887262442164,99,0.0,0,0,71,1962,98.61111111111111,71,98.61111111111111,78.24969592603904,0.0,0.0,0.01731259375810623,-0.16324463486671448,-0.05350494384765625,enabled,-0.1834716796875,24,0,0,2.0,88,0,0,1,0,0,40,31,0.0,0.0,1.3888888888888888,0.0,0.0,55.55555555555556,43.05555555555556,40,23,17,0,55.55555555555556,57.5,42.5,0.0,1.65,7.25,66.0,290.0,77.91159963607788,50000,50000,100.0,456561218,12646925,906388,173679,2.7700392633874564,19.161661451828575,1602183,2964,443914293,732709,384,384,22,247.2027665317139,1,369.629278421402,33,0,31,64,0.515625,51.5625,0.0,100.0,64,0.504,0.0,0.0,0.0,0.0,0.0,4.0,60.0,100.0,6.25,93.75,0.0,0.45627899878072853,0.5749710012192715,10.86089841744591,43.4506695198058,undecided,1.0,0.0,64.0,64.0,0.95,33.0,0.0,31.0,64.0,64.0,10.0,0.0,0.4,0.5,0.004,444.0,loop-loss,1,0.9498457908630371,2.0859375,0.7463197708129883,2.0859375,7.6014404296875,9.182090759277344,7.310771942138672,15.536491394042969,47.1,0.0,0.0,2.0078125
445,70238.5701239109,5,288,0,0.0005126609671595012,nan,nan,0.0,0.0,3.886222839355469e-05,0,0,0,0.0,0.0,0.0,0.0002,0.0,70.0,15874,27648,72,36,50.0,0,0,0,0.0,0.0,0.0,36,50.0,100.0,53.562593006782684,0.11961072563343346,133.98611111111111,9647,44,28,61.111111111111114,38.888888888888886,43.75000000000001,66.66666666666667,0.03145300017462836,0.11997474564446343,0.016516516516516516,96.41666666666667,105.59722222222223,78.00824008936603,13.667140541605598,99,0.0,0,0,70,2088,97.22222222222223,70,97.22222222222223,77.37990409191936,0.0,0.0,0.03145299851894379,-0.18594971299171448,-0.0704498291015625,enabled,-0.1822509765625,24,0,1,2.0,88,0,0,2,0,0,47,23,0.0,0.0,2.7777777777777777,0.0,0.0,65.27777777777777,31.944444444444443,47,28,19,0,65.27777777777777,59.57446808510638,40.42553191489362,0.0,1.0638297872340425,6.382978723404255,50.0,300.0,80.65330219268799,0,50000,0.0,457538506,12843917,977288,196992,2.8071772826919186,20.157005918419134,1605385,3202,444694589,780296,384,384,22,243.6901936289819,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,skipped,1.0,1.0,64.0,0.0,0.95,33.0,0.0,31.0,64.0,64.0,10.0,0.0,0.4,0.5,0.004,444.0,,1,0.7810640335083008,2.0859375,0.7463197708129883,2.0859375,7.6014404296875,4.573703765869141,7.149448394775391,15.536491394042969,46.0,100.0,0.0,1.87548828125
446,70313.72581291199,4,288,36,0.0005073956623500248,3.6723997592926025,0.9524453282356262,34.133996926481046,9830.591114826542,1.0546669960021973,36,36,10368,1.0950570342205324,10.47186615731981,4.351726909478505,0.0002,-40.0,80.0,15910,27648,72,40,55.55555555555556,1,1,0,1.3888888888888888,1.3888888888888888,0.0,31,43.05555555555556,98.61111111111111,58.41318838842459,0.12802223788463055,131.5,9468,37,35,51.388888888888886,48.611111111111114,66.66666666666667,50.0,0.018977906968858507,0.11215347713894314,0.01632882882882883,102.22222222222223,104.22222222222223,78.57990565471984,12.014345615102906,99,0.0,0,0,70,2006,97.22222222222223,70,97.22222222222223,77.96790295914042,0.0,0.0,0.019820736721158028,-0.18988037109375,-0.08563232421875,enabled,-0.1776123046875,24,0,0,2.0,88,2,0,4,0,0,44,22,2.7777777777777777,0.0,5.555555555555555,0.0,0.0,61.111111111111114,30.555555555555557,44,25,19,0,61.111111111111114,56.81818181818182,43.18181818181818,0.0,-0.25,6.113636363636363,-11.0,269.0,73.95590138435364,10942,50000,21.884,458479243,13030999,940737,187082,2.842222237746977,19.886748368566348,1608433,3048,445448244,753655,384,384,22,247.26213910761155,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,skipped,1.0,2.0,64.0,0.0,0.95,33.0,0.0,31.0,64.0,64.0,10.0,0.0,0.4,0.5,0.004,444.0,,1,0.9498457908630371,2.0859375,0.7463197708129883,2.0859375,7.6014404296875,4.241672515869141,7.020549774169922,15.536491394042969,45.2,0.0,0.0,1.642578125
447,70385.75857782364,3,288,36,0.0005021550015895677,3.7501115798950195,0.9796091914176941,39.170070988402934,11280.980444660046,0.9190690517425537,36,36,10368,1.150849150849151,9.68691216574775,4.417615824275547,0.0002,-40.0,80.0,15946,27648,72,37,51.388888888888886,0,0,0,0.0,0.0,0.0,35,48.611111111111114,100.0,60.87070947197524,0.1269407920446817,125.125,9009,38,34,52.77777777777778,47.22222222222222,50.0,50.0,0.05025143093532986,0.1141649881998698,0.026057307307307306,102.41666666666667,99.25,78.36721876440004,14.490905880004922,99,0.0,0,0,72,1904,100.0,72,100.0,78.36721876440004,0.0,0.0,0.05025143176317215,-0.15980224311351776,-0.03753662109375,enabled,-0.1822509765625,24,0,0,2.0,88,0,0,2,0,0,36,34,0.0,0.0,2.7777777777777777,0.0,0.0,50.0,47.22222222222222,36,21,15,0,50.0,58.333333333333336,41.666666666666664,0.0,1.8055555555555556,7.083333333333333,65.0,255.0,70.97009444236755,20250,50000,40.5,459404524,13208182,925281,177183,2.875065723122918,19.149101732338607,1611401,2968,446196342,748098,384,384,22,252.0545822102426,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,skipped,1.0,3.0,64.0,0.0,0.95,33.0,0.0,31.0,64.0,64.0,10.0,0.0,0.4,0.5,0.004,444.0,,1,0.9498457908630371,2.0859375,0.7463197708129883,2.0859375,7.6014404296875,4.369976043701172,6.940887451171875,15.536491394042969,44.7,0.0,0.0,1.54638671875
448,70453.7024872303,2,288,36,0.0004969410052526139,3.5557682514190674,0.9316179752349854,36.7720608702704,10590.353530637876,0.9790041446685791,36,36,10368,1.250814332247557,9.318935420778063,4.273500462373097,0.0002,-40.0,80.0,15982,27648,72,35,48.611111111111114,0,0,0,0.0,0.0,0.0,37,51.388888888888886,100.0,65.09406783177718,0.12489924265222244,115.125,8289,38,34,52.77777777777778,47.22222222222222,50.0,50.0,0.03834300571017795,0.12367237938774957,0.03587962962962962,109.88888888888889,90.02777777777777,76.4751628410003,16.227960590456107,99,0.0,0,0,70,1835,97.22222222222223,70,97.22222222222223,75.80302463645745,0.0,1.3888888888888888,0.03834300488233566,-0.19211426377296448,-0.0741119384765625,enabled,-0.174560546875,24,0,0,2.0,88,0,0,2,0,0,32,38,0.0,0.0,2.7777777777777777,0.0,0.0,44.44444444444444,52.77777777777778,32,16,16,0,44.44444444444444,50.0,50.0,0.0,0.75,7.375,24.0,236.0,66.3654944896698,28700,50000,57.4,460282808,13397869,878284,189687,2.910790663291513,21.59745594818988,1614225,2824,446884939,688597,384,384,22,243.83746458923514,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,skipped,1.0,4.0,64.0,0.0,0.95,33.0,0.0,31.0,64.0,64.0,10.0,0.0,0.4,0.5,0.004,444.0,,1,0.9498457908630371,2.0859375,0.7463197708129883,2.0859375,7.6014404296875,4.520351409912109,7.702648162841797,15.536491394042969,49.6,0.0,0.0,1.9736328125
449,70527.10613179207,1,288,36,0.000491755683434004,3.5200321674346924,0.9267606735229492,37.174089628992625,10706.137813149877,0.9684164524078369,36,36,10368,1.1400923685946778,9.32751891348097,4.2867820792728,0.0002,-40.0,68.0,16018,27648,72,32,44.44444444444444,0,0,0,0.0,0.0,0.0,40,55.55555555555556,100.0,59.75606204654613,0.1257920435766876,126.30555555555556,9094,35,37,48.611111111111114,51.388888888888886,50.0,50.0,0.019249147839016385,0.10890889167785645,0.022240990990990986,96.16666666666667,98.41666666666667,76.99088945385355,13.285604848511067,99,0.0,0,0,71,2046,98.61111111111111,70,97.22222222222223,76.35279131469726,0.0,0.0,0.019249148666858673,-0.20396728813648224,-0.071380615234375,enabled,-0.1776123046875,24,0,0,2.0,88,0,0,2,0,0,35,35,0.0,0.0,2.7777777777777777,0.0,0.0,48.611111111111114,48.611111111111114,35,18,17,0,48.611111111111114,51.42857142857143,48.57142857142857,0.0,-0.34285714285714286,5.771428571428571,-12.0,202.0,72.29392051696777,38129,50000,76.25800000000001,461203528,13591668,920720,193799,2.9470000064700286,21.04863585020419,1617191,2966,447611860,726921,384,384,22,245.08462575859744,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,skipped,1.0,5.0,64.0,0.0,0.95,33.0,0.0,31.0,64.0,64.0,10.0,0.0,0.4,0.5,0.004,444.0,,1,0.9498457908630371,2.0859375,0.7463197708129883,2.0859375,7.6014404296875,4.522151947021484,7.218738555908203,15.536491394042969,46.5,50.0,0.0,1.9970703125
450,70962.45770406723,6,288,36,0.0004866010351740063,3.5237722396850586,0.9497951865196228,32.23575329472172,9283.896948879856,1.1167724132537842,36,36,10368,1.0540870272468483,9.539893176820543,4.222323377927144,0.0002,-40.0,55.0,16054,27648,72,30,41.666666666666664,0,0,0,0.0,0.0,0.0,42,58.333333333333336,100.0,52.209838343361625,0.11887406711696874,136.61111111111111,9836,42,30,58.333333333333336,41.666666666666664,50.0,62.5,0.05137062072753906,0.10729535420735677,0.004817317317317316,92.88888888888889,106.43055555555556,77.2856345413327,12.216125254424442,99,0.0,0,0,72,2211,100.0,72,100.0,77.2856345413327,0.0,0.0,0.05137062072753906,-0.13046875596046448,-0.03443145751953125,enabled,-0.1732177734375,24,0,0,2.0,88,0,0,0,0,0,42,30,0.0,0.0,0.0,0.0,0.0,58.333333333333336,41.666666666666664,42,21,21,0,58.333333333333336,50.0,50.0,0.0,-0.16666666666666666,7.4523809523809526,-7.0,313.0,82.74302577972412,47965,50000,95.93,462152528,13783588,949000,191920,2.982475950017956,20.223393045310853,1620316,3125,448368940,757080,384,384,22,242.2656,1,350.9221656322479,34,0,30,128,0.5234375,52.34375,0.0,50.0,64,0.504,0.0,0.0,0.0,0.0,0.0,10.0,54.0,100.0,15.625,84.375,0.0,0.4814991857434339,0.5653758142565661,16.297987076023777,30.743051217143687,undecided,2.0,6.0,64.0,64.0,0.95,67.0,0.0,61.0,128.0,64.0,10.0,0.0,0.4,0.5,0.004,444.0,loop-loss,2,0.9498457908630371,2.0859375,0.7463197708129883,2.0859375,7.6014404296875,9.494850158691406,6.198177337646484,15.536491394042969,39.9,0.0,0.0,1.724609375
451,71042.77218317986,5,288,36,0.00048147904768764825,3.5359535217285156,0.9580538868904114,33.30436065727805,9591.655869296079,1.080939531326294,36,36,10368,1.1206225680933852,9.438996182547676,4.227693855762482,0.0002,-40.0,45.0,16090,27648,72,34,47.22222222222222,0,0,0,0.0,0.0,0.0,38,52.77777777777778,100.0,54.62685865744138,0.11699252229135364,128.5,9252,41,31,56.94444444444444,43.05555555555556,62.5,60.416666666666664,0.027518106831444636,0.1266553070810106,0.01614114114114114,102.11111111111111,102.77777777777777,78.51523139229745,14.52175856132951,99,0.0,0,0,72,1888,100.0,72,100.0,78.51523139229745,0.0,0.0,0.027518106624484062,-0.24954834580421448,-0.0674285888671875,enabled,-0.17041015625,24,0,0,2.0,88,0,0,0,0,0,39,33,0.0,0.0,0.0,0.0,0.0,54.166666666666664,45.833333333333336,39,19,20,0,54.166666666666664,48.717948717948715,51.282051282051285,0.0,-0.7435897435897436,7.410256410256411,-29.0,289.0,79.08197736740112,50000,50000,100.0,463100657,13965274,948129,181686,3.0156022862217617,19.162582306837994,1623372,3056,449135383,766443,384,384,22,250.7994109947644,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,skipped,2.0,7.0,64.0,0.0,0.95,67.0,0.0,61.0,128.0,64.0,10.0,0.0,0.4,0.5,0.004,444.0,,2,0.9498457908630371,2.0859375,0.7463197708129883,2.0859375,7.6014404296875,4.404579162597656,6.286113739013672,15.536491394042969,40.5,50.0,0.0,1.60791015625
452,71117.81680631638,4,288,36,0.0004763916955986073,3.664480447769165,0.975666880607605,36.47015614821678,10503.404970686432,0.9871084690093994,36,36,10368,1.1424793388429753,9.469905058542887,4.3573153085178795,0.0002,-40.0,45.0,16126,27648,72,32,44.44444444444444,0,0,0,0.0,0.0,0.0,40,55.55555555555556,100.0,58.43959979492948,0.12276374262476505,126.04166666666667,9075,32,40,44.44444444444444,55.55555555555556,60.416666666666664,41.666666666666664,0.04778756697972616,0.10161780648761326,0.023992742742742743,103.77777777777777,99.26388888888889,77.06778080500642,13.402768548541111,99,0.0,0,0,72,1972,100.0,72,100.0,77.06778080500642,0.0,0.0,0.04778756573796272,-0.14315184950828552,-0.017045974731445312,enabled,-0.172119140625,24,0,0,2.0,88,0,0,2,0,0,36,34,0.0,0.0,2.7777777777777777,0.0,0.0,50.0,47.22222222222222,36,17,19,0,50.0,47.22222222222222,52.77777777777778,0.0,-0.16666666666666666,6.333333333333333,-6.0,228.0,73.92247748374939,50000,50000,100.0,463998948,14149438,898291,184164,3.0494547586775993,20.501596921264934,1626271,2899,449849510,714127,384,384,22,246.33563297688858,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,skipped,2.0,8.0,64.0,0.0,0.95,67.0,0.0,61.0,128.0,64.0,10.0,0.0,0.4,0.5,0.004,444.0,,2,0.9498457908630371,2.0859375,0.7463197708129883,2.0859375,7.6014404296875,4.479705810546875,7.123626708984375,15.536491394042969,45.9,0.0,0.0,1.7099609375
453,71195.80848956108,3,288,36,0.0004713409401779561,3.4377388954162598,0.9704471230506897,36.82428084161176,10605.392882384187,0.9776158332824707,36,36,10368,1.143487371787802,9.579522689183554,4.225004931290944,0.0002,-40.0,45.0,16162,27648,72,32,44.44444444444444,0,0,0,0.0,0.0,0.0,40,55.55555555555556,100.0,56.2092612065197,0.11797439151840605,125.93055555555556,9067,40,32,55.55555555555556,44.44444444444444,41.666666666666664,58.333333333333336,0.03898753060234918,0.11649921205308703,0.027715215215215215,101.05555555555556,98.93055555555556,77.01606138877746,12.59867809272199,99,0.0,0,0,72,1990,100.0,72,100.0,77.01606138877746,0.0,0.0,0.03898753225803375,-0.19508056342601776,-0.03975677490234375,enabled,-0.17041015625,24,0,0,2.0,88,0,0,1,0,0,33,38,0.0,0.0,1.3888888888888888,0.0,0.0,45.833333333333336,52.77777777777778,33,13,20,0,45.833333333333336,39.39393939393939,60.60606060606061,0.0,-1.878787878787879,5.575757575757576,-62.0,184.0,76.85566234588623,50000,50000,100.0,464875376,14325783,876428,176345,3.0816394542695673,20.120877014426743,1629140,2869,450549593,700083,384,384,22,244.01638201463925,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,skipped,2.0,9.0,64.0,0.0,0.95,67.0,0.0,61.0,128.0,64.0,10.0,0.0,0.4,0.5,0.004,444.0,,2,0.9498457908630371,2.0859375,0.7463197708129883,2.0859375,7.6014404296875,4.5361328125,7.508094787597656,15.536491394042969,48.3,0.0,0.0,2.0244140625
454,71278.49986934662,2,288,36,0.0004663287285880547,3.426912307739258,0.9618886113166809,34.49056731345118,9933.283386273939,1.0437636375427246,36,36,10368,1.169279350400361,9.49909249941508,4.145616789658864,0.0002,-40.0,45.0,16198,27648,72,27,37.5,0,0,0,0.0,0.0,0.0,45,62.5,100.0,53.001660844518135,0.10878836266396812,123.15277777777777,8867,33,39,45.833333333333336,54.166666666666664,58.333333333333336,43.75000000000001,0.0308433108859592,0.11332024468315972,0.028153153153153157,107.58333333333333,95.94444444444444,75.9518495452967,15.601168481245423,99,0.0,0,0,71,1996,98.61111111111111,71,98.61111111111111,75.61314320086426,0.0,0.0,0.030843310058116913,-0.17612914741039276,-0.06982421875,enabled,-0.172119140625,24,0,0,2.0,88,0,0,1,0,0,37,34,0.0,0.0,1.3888888888888888,0.0,0.0,51.388888888888886,47.22222222222222,37,18,19,0,51.388888888888886,48.648648648648646,51.351351351351354,0.0,-0.7027027027027027,5.783783783783784,-26.0,214.0,81.50687980651855,50000,50000,100.0,465774701,14514588,899325,188805,3.1162250695105915,20.99407889250271,1632107,2967,451260113,710520,384,384,22,239.474216380182,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,skipped,2.0,10.0,64.0,0.0,0.95,67.0,0.0,61.0,128.0,64.0,10.0,0.0,0.4,0.5,0.004,444.0,,2,0.9498457908630371,2.0859375,0.7463197708129883,2.0859375,7.6014404296875,4.486175537109375,6.852043151855469,15.536491394042969,44.1,0.0,0.0,1.97216796875
455,71364.05969882011,1,288,36,0.0004613569931318826,3.4571943283081055,0.9863861799240112,34.95746945749284,10067.751203757938,1.029822826385498,36,36,10368,1.0914833140330562,9.456820832358467,4.070916944079929,0.0002,-40.0,45.0,16234,27648,72,36,50.0,0,0,0,0.0,0.0,0.0,36,50.0,100.0,51.20134147033158,0.11258369042284253,131.93055555555554,9499,38,34,52.77777777777778,47.22222222222222,43.75000000000001,50.0,0.026336828867594402,0.1150660514831543,0.01651651651651652,95.0,103.51388888888889,77.73867458717896,13.098483180425822,99,0.0,0,0,72,2086,100.0,72,100.0,77.73867458717896,0.0,0.0,0.026336828246712685,-0.20098876953125,-0.082550048828125,enabled,-0.1697998046875,24,0,0,2.0,88,0,0,2,0,0,45,25,0.0,0.0,2.7777777777777777,0.0,0.0,62.5,34.72222222222222,45,23,22,0,62.5,51.111111111111114,48.888888888888886,0.0,-0.08888888888888889,7.066666666666666,-4.0,318.0,84.37278938293457,50000,50000,100.0,466700380,14699554,925679,184966,3.1496768869140412,19.981656708210945,1635141,3034,452000826,740713,384,384,22,244.13744232036916,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,skipped,2.0,11.0,64.0,0.0,0.95,67.0,0.0,61.0,128.0,64.0,10.0,0.0,0.4,0.5,0.004,444.0,,2,0.9498457908630371,2.0859375,0.7463197708129883,2.0859375,7.6014404296875,4.567207336425781,6.7560882568359375,15.536491394042969,43.5,0.0,0.0,2.41015625
456,71799.70815348625,6,288,36,0.0004564276505080999,3.446678638458252,0.9691864848136902,35.83900957598184,10321.63475788277,1.0044920444488525,36,36,10368,1.1205014589862747,9.497375647226969,4.136021455128987,0.0002,-40.0,45.0,16270,27648,72,32,44.44444444444444,0,0,0,0.0,0.0,0.0,40,55.55555555555556,100.0,52.93104253781789,0.113372901991303,128.51388888888889,9253,40,32,55.55555555555556,44.44444444444444,50.0,58.333333333333336,0.040279136763678655,0.10728384388817681,0.016109859859859868,100.30555555555556,98.15277777777777,75.07400328577671,14.983564996160627,99,0.0,0,0,72,2222,100.0,72,100.0,75.07400328577671,0.0,0.0,0.04027913510799408,-0.170166015625,-0.04506683349609375,enabled,-0.17138671875,24,0,0,2.0,88,0,0,0,0,0,32,40,0.0,0.0,0.0,0.0,0.0,44.44444444444444,55.55555555555556,32,17,15,0,44.44444444444444,53.125,46.875,0.0,-0.78125,7.09375,-25.0,227.0,81.61562275886536,50000,50000,100.0,467636985,14904649,936605,205095,3.1872263054642693,21.89770500904864,1638161,3020,452732336,731510,384,384,22,242.22185430463577,1,352.60550928115845,32,0,32,192,0.515625,51.5625,0.0,33.33333333333333,64,0.504,0.0,0.0,0.0,0.0,0.0,13.0,51.0,100.0,20.3125,79.6875,0.0,0.48136157022072573,0.5498884297792742,10.86089841744591,25.086255743729346,undecided,3.0,12.0,64.0,64.0,0.95,99.0,0.0,93.0,192.0,64.0,10.0,0.0,0.4,0.5,0.004,444.0,loop-loss,3,0.9498457908630371,2.0859375,0.7463197708129883,2.0859375,7.6014404296875,10.44620132446289,6.539466857910156,15.536491394042969,42.1,0.0,0.0,1.06005859375
457,71876.51121878624,5,288,36,0.0004515426010721222,3.388554096221924,0.9736206531524658,38.73336724540359,11155.209766676235,0.9294312000274658,36,36,10368,1.088503937007874,9.578101661470201,4.1445435418023004,0.0002,-40.0,45.0,16306,27648,72,34,47.22222222222222,0,0,0,0.0,0.0,0.0,38,52.77777777777778,100.0,57.0398402815883,0.12576492562086308,132.29166666666666,9525,38,34,52.77777777777778,47.22222222222222,58.333333333333336,50.0,0.026553948720296223,0.10124635696411133,0.013388388388388387,94.55555555555556,104.19444444444444,77.89677756877985,11.667778426213616,99,0.0,0,0,72,2070,100.0,72,100.0,77.89677756877985,0.0,0.0,0.02655394934117794,-0.20178833603858948,-0.04343414306640625,enabled,-0.17041015625,24,0,0,2.0,88,0,0,2,0,0,44,26,0.0,0.0,2.7777777777777777,0.0,0.0,61.111111111111114,36.111111111111114,44,16,28,0,61.111111111111114,36.36363636363637,63.63636363636363,0.0,-2.4318181818181817,6.295454545454546,-107.0,277.0,75.73653745651245,50000,50000,100.0,468571808,15086256,934823,181607,3.2196251977669132,19.42688615919805,1641212,3051,453485552,753216,384,384,22,246.87512291052113,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,skipped,3.0,13.0,64.0,0.0,0.95,99.0,0.0,93.0,192.0,64.0,10.0,0.0,0.4,0.5,0.004,444.0,,3,0.9498457908630371,2.0859375,0.7463197708129883,2.0859375,7.6014404296875,4.657234191894531,6.392581939697266,15.536491394042969,41.1,0.0,0.0,1.1396484375
